absorb_side,center_ratio,it_left,it_right,max_actual_bond,max_bond,max_entropy,max_links,max_required_bond,mean_entropy,mean_required_bond,num_tensors,stage,step,time,total_elems,total_links,total_shapes,u_consumed,u_consumed_total
left,0.55,57,13,64,64,6.0,4,64,3.41207219384064,18.08695652173913,24,absorbing,70,5.375249832868576,55264,94,1008,0,0
left,0.55,58,13,64,64,6.0,4,64,3.4583897530937615,19.26086956521739,24,absorbing,71,5.473448458127677,54624,94,1024,0,0
right,0.55,58,14,64,64,6.0,4,64,3.5401549501859524,21.304347826086957,24,absorbing,72,5.590038207825273,69152,94,1078,0,0
right,0.55,58,15,64,64,6.0,4,64,3.5401211212741486,21.26086956521739,24,absorbing,73,5.702503249980509,68832,94,1076,0,0
right,0.55,58,16,64,64,6.0,4,64,3.540081415767571,21.26086956521739,24,absorbing,74,5.8122467920184135,68512,94,1074,0,0
right,0.55,58,17,64,64,6.0,4,64,3.540076372991493,21.26086956521739,24,absorbing,75,5.922045624814928,68512,94,1074,0,0
right,0.55,58,18,64,64,6.0,4,64,3.5400763729914932,21.26086956521739,24,absorbing,76,6.031444124877453,68512,94,1074,0,0
right,0.55,58,19,64,64,6.0,4,64,3.5400763729914924,21.26086956521739,24,absorbing,77,6.143276082817465,68512,94,1074,0,0
right,0.55,58,20,64,64,6.0,4,64,3.540076372991493,21.26086956521739,24,absorbing,78,6.2557244170457125,68512,94,1074,0,0
right,0.55,58,21,64,64,5.999999999999999,4,64,3.54005604461824,21.26086956521739,24,absorbing,79,6.368323457892984,68512,94,1074,0,0
right,0.55,58,22,64,64,6.0,4,64,3.511599540555284,21.26086956521739,24,absorbing,80,6.4956098748371005,68512,94,1074,0,0
right,0.55,58,23,64,64,6.0,4,64,3.5086964739802573,21.26086956521739,24,absorbing,81,6.617843457963318,68512,94,1074,0,0
right,0.55,58,24,64,64,6.0,4,64,3.5086964739802577,21.26086956521739,24,absorbing,82,6.728980042040348,68512,94,1074,0,0
right,0.55,58,25,64,64,5.999999999999999,4,64,3.5086964739802577,21.26086956521739,24,absorbing,83,6.838771707843989,68512,94,1074,0,0
right,0.55,58,26,64,64,6.0,4,64,3.4584475260371903,19.17391304347826,24,absorbing,84,6.982882875017822,45664,94,978,0,0
right,0.55,58,27,64,64,6.0,4,64,3.436966741943841,19.347826086956523,24,absorbing,85,7.058502166997641,46304,94,988,0,0
right,0.55,58,28,64,64,6.0,4,64,3.4427217795414387,20.043478260869566,24,absorbing,86,7.1354649579152465,50464,94,1018,0,0
right,0.55,58,29,64,64,6.0,4,64,3.4506611828389393,20.391304347826086,24,absorbing,87,7.213675249833614,51744,94,1034,0,0
right,0.55,58,30,64,64,6.0,4,64,3.4585666341204258,20.73913043478261,24,absorbing,88,7.29662216687575,52768,94,1050,0,0
right,0.55,58,31,64,64,6.000000000000001,4,64,3.4228182151996296,20.73913043478261,24,absorbing,89,7.377159874886274,52768,94,1050,0,0
right,0.55,58,32,64,64,5.999999999999999,4,64,3.5098679771554377,21.26086956521739,24,absorbing,90,7.4583019581623375,53920,94,1074,0,0
right,0.55,58,33,64,64,6.0,4,64,3.640162533442885,23.0,24,absorbing,91,7.545644583180547,58528,94,1154,0,0
right,0.55,58,34,64,64,6.0,4,64,3.571951388418695,21.130434782608695,24,absorbing,92,7.655553207732737,56672,94,1068,0,0
left,0.55,59,34,64,64,6.0,4,64,3.632492977765858,22.52173913043478,24,absorbing,93,7.757449542172253,64864,94,1132,0,0
left,0.55,60,34,64,64,6.0,4,64,3.5970578910880717,21.82608695652174,24,absorbing,94,7.8774359580129385,60256,94,1100,0,0
left,0.55,61,34,64,64,6.0,4,64,3.728646750775896,23.217391304347824,24,absorbing,95,7.989732624962926,67168,94,1164,0,0
left,0.55,62,34,64,64,6.0,4,64,3.7233514020091123,24.434782608695652,24,absorbing,96,8.131406916771084,79456,94,1228,0,0
left,0.55,63,34,64,64,6.0,4,64,3.6895399464708936,23.217391304347824,24,absorbing,97,8.289142291992903,69216,94,1164,0,0
left,0.55,64,34,64,64,6.0,4,64,3.6895300378619704,23.217391304347824,24,absorbing,98,8.406440041959286,69216,94,1164,0,0
left,0.55,65,34,64,64,6.0,4,64,3.6895300378619704,23.217391304347824,24,absorbing,99,8.525173916947097,69216,94,1164,0,0
left,0.55,66,34,64,64,6.0,4,64,3.776496468210024,24.26086956521739,24,absorbing,100,8.646553332917392,72800,94,1212,0,0
right,0.55,66,35,64,64,6.0,4,64,3.84355362981216,26.347826086956523,24,absorbing,101,8.777070624753833,91232,94,1308,0,0
right,0.55,66,36,64,64,6.0,4,64,3.8229996968389752,26.695652173913043,24,absorbing,102,8.913309124764055,93792,94,1328,0,0
right,0.55,66,37,64,64,5.999999999537341,4,64,3.810081764582405,26.304347826086957,24,absorbing,103,9.043243791908026,92320,94,1312,0,0
right,0.55,66,38,64,64,5.9999999963120025,4,64,3.853842574605774,26.869565217391305,24,absorbing,104,9.172659082803875,94792,94,1342,0,0
right,0.55,66,39,64,64,5.999999972602831,4,64,3.8180451566671287,27.82608695652174,24,absorbing,105,9.296379124745727,104476,94,1386,0,0
right,0.55,66,40,64,64,5.999999953278556,4,64,3.773391093791583,27.434782608695652,24,absorbing,106,9.423273833002895,102096,94,1364,0,0
right,0.55,66,41,64,64,5.9999997701187375,4,64,3.396060480803354,23.043478260869566,24,absorbing,107,9.595142125152051,70848,94,1162,0,0
right,0.55,66,42,64,64,5.99999942365047,4,64,3.472671798212548,24.91304347826087,24,absorbing,108,9.723296666983515,84960,94,1250,0,0
right,0.55,66,43,64,64,5.9999994685142255,4,64,3.479285001588136,25.043478260869566,24,absorbing,109,9.85383770801127,86656,94,1258,0,0
right,0.55,66,44,64,64,5.99999950198881,4,64,3.496939408059401,24.17391304347826,24,absorbing,110,9.962344957981259,79144,94,1228,0,0
right,0.55,66,45,64,64,5.999999820823704,4,64,3.641405808263209,25.52173913043478,24,absorbing,111,10.070177124813199,88224,94,1290,0,0
left,0.55,67,45,64,64,5.999999942266594,4,64,3.7302167634151657,26.0,24,absorbing,112,10.18383862497285,84448,94,1292,0,0
left,0.55,68,45,64,64,5.9999999422665935,4,64,3.7302167634151657,26.0,24,absorbing,113,10.282609750051051,84448,94,1292,0,0
right,0.55,68,46,64,64,5.999999942266594,4,64,3.7723792887465257,27.391304347826086,24,absorbing,114,10.411478416994214,96736,94,1356,0,0
right,0.55,68,47,64,64,5.999999942266594,4,64,3.7723792887464906,27.391304347826086,24,absorbing,115,10.55455358279869,96736,94,1356,0,0
right,0.55,68,48,64,64,5.999999942266594,4,64,3.8158575496160525,28.782608695652176,24,absorbing,116,10.78554741712287,113120,94,1420,0,0
right,0.55,68,49,64,64,5.999999942266594,4,64,3.8158575496160525,28.782608695652176,24,absorbing,117,10.952774125151336,113120,94,1420,0,0
right,0.55,68,50,64,64,5.999999942883897,4,64,3.7227655857042974,27.043478260869566,24,absorbing,118,11.147249583154917,110048,94,1404,0,0
left,0.55,69,50,64,64,5.999999943503012,4,64,3.731122183447056,27.391304347826086,24,absorbing,119,11.323681249748915,100832,94,1356,0,0
left,0.55,70,50,64,64,5.99999998544185,4,64,3.7568565483025878,27.0,24,absorbing,120,11.480824667029083,93664,94,1340,0,0
left,0.55,71,50,64,64,5.999999937418114,4,64,3.8007129302136597,27.652173913043477,24,absorbing,121,11.644267667084932,105888,94,1374,0,0
right,0.55,71,51,64,64,5.999999890286316,4,64,3.832688115592398,29.0,24,absorbing,122,11.79443341679871,121184,94,1432,0,0
right,0.55,71,52,64,64,5.999999914727745,4,64,3.8760844190033334,29.130434782608695,24,absorbing,123,11.947360082995147,121056,94,1438,0,0
right,0.55,71,53,64,64,5.999999932641588,4,64,4.000076563815439,29.652173913043477,24,absorbing,124,12.125044332817197,121664,94,1460,0,0
right,0.55,71,54,64,64,5.99999997475183,4,64,4.143580473471277,31.26086956521739,24,absorbing,125,12.318461957853287,115360,94,1536,0,0
right,0.55,71,55,64,64,5.999999965088402,4,64,4.059164060430726,29.73913043478261,24,absorbing,126,12.509432791732252,105248,94,1464,0,0
right,0.55,71,56,64,64,5.999999994766001,4,64,3.750907721201633,25.08695652173913,24,absorbing,127,12.67240804200992,72736,94,1256,0,0
left,0.55,72,56,64,64,5.999999970321201,4,64,3.8588464335556787,26.347826086956523,24,absorbing,128,12.794861749745905,80224,94,1314,0,0
left,0.55,73,56,64,64,5.963627985678039,4,64,3.7554926947890523,26.26086956521739,24,absorbing,129,12.935466832946986,79736,94,1312,0,0
left,0.55,74,56,64,64,5.963614504259757,4,64,3.7561696156587834,26.217391304347824,24,absorbing,130,13.057586791925132,78712,94,1310,0,0
left,0.55,75,56,64,64,5.893934613008767,4,64,3.752126714768353,26.782608695652176,24,absorbing,131,13.211385749746114,84016,94,1334,0,0
left,0.55,76,56,64,64,5.89394871627449,4,64,3.7472886641750103,27.043478260869566,24,absorbing,132,13.340131875127554,86896,94,1346,0,0
left,0.55,77,56,64,64,5.8939489023307825,4,64,3.7658604676304175,26.434782608695652,24,absorbing,133,13.471501416992396,82912,94,1312,0,0
left,0.55,78,56,64,64,5.893948903737327,4,64,3.755851079000326,25.73913043478261,24,absorbing,134,13.601397958118469,78816,94,1280,0,0
left,0.55,79,56,64,64,5.899851692520739,4,64,3.8214501899718574,26.17391304347826,24,absorbing,135,13.736802250146866,79040,94,1302,0,0
left,0.55,80,56,64,64,5.899785674883747,4,64,3.844489830640987,27.391304347826086,24,absorbing,136,13.875100541859865,88992,94,1356,0,0
left,0.55,81,56,64,64,5.899785674883745,4,64,3.8444898306409847,27.391304347826086,24,absorbing,137,14.004583541769534,88992,94,1356,0,0
left,0.55,82,56,64,64,5.899785674883745,4,64,3.839806867474808,27.391304347826086,24,absorbing,138,14.141480333171785,88992,94,1356,0,0
left,0.55,83,56,64,64,5.89925811652064,4,64,3.841595926869336,27.304347826086957,24,absorbing,139,14.296793582849205,88992,94,1356,0,0
left,0.55,84,56,64,64,5.8992481228691025,4,64,3.857745590033551,27.26086956521739,24,absorbing,140,14.452494833152741,88288,94,1352,0,0
left,0.55,85,56,64,64,5.893861493840189,4,64,3.8304376933551696,26.91304347826087,24,absorbing,141,14.59362362511456,84864,94,1334,0,0
left,0.55,86,56,64,64,5.893861493840188,4,64,3.8304376933551683,26.91304347826087,24,absorbing,142,14.718399417120963,84864,94,1334,0,0
left,0.55,87,56,64,64,5.8938637442539985,4,64,3.8278666047117924,26.73913043478261,24,absorbing,143,14.84522945806384,83920,94,1326,0,0
left,0.55,88,56,64,64,5.8938637442539985,4,64,3.8278666047117915,26.73913043478261,24,absorbing,144,14.966356249991804,83920,94,1326,0,0
right,0.55,88,57,64,64,5.889609173415814,4,64,3.8672227056272295,27.869565217391305,24,absorbing,145,15.129542000126094,92272,94,1380,0,0
left,0.55,89,57,64,64,5.873328272396217,4,64,3.879375896953001,28.304347826086957,24,absorbing,146,15.305257999803871,93456,94,1418,0,0
left,0.55,90,57,64,64,5.8732571290866105,4,64,3.8357467216482455,27.391304347826086,24,absorbing,147,15.438052124809474,81412,94,1364,0,0
right,0.55,90,58,64,64,5.87043278733246,4,64,3.8787003475838793,28.347826086956523,24,absorbing,148,15.570685917045921,87276,94,1408,0,0
right,0.55,90,59,64,64,5.870234387069126,4,64,3.870463261662206,28.17391304347826,24,absorbing,149,15.699256042018533,84496,94,1394,0,0
right,0.55,90,60,64,64,5.870869870857522,4,64,3.911265018741012,28.565217391304348,24,absorbing,150,15.827793832868338,87536,94,1412,0,0
right,0.55,90,61,64,64,5.870876521096873,4,64,3.975589011220084,29.652173913043477,24,absorbing,151,15.944704832974821,92984,94,1466,0,0
right,0.55,90,62,64,64,5.9829567183737415,4,64,3.6043061323387664,24.695652173913043,24,absorbing,152,16.07979212515056,77948,94,1340,0,0
left,0.55,91,62,64,64,5.982832282722252,4,64,3.643812940346554,24.52173913043478,24,absorbing,153,16.19666629191488,67312,94,1258,0,0
left,0.55,92,62,64,64,5.982804377617915,4,64,3.643857935356388,24.347826086956523,24,absorbing,154,16.301248041912913,63520,94,1220,0,0
left,0.55,93,62,64,64,5.982799555654343,4,64,3.643763538168563,24.304347826086957,24,absorbing,155,16.3987504998222,63024,94,1216,0,0
left,0.55,94,62,64,64,5.982801788905599,4,64,3.6865394230856245,24.956521739130434,24,absorbing,156,16.504616333171725,69120,94,1248,0,0
left,0.55,95,62,64,64,5.9828016526362235,4,64,3.657756133461518,23.52173913043478,24,absorbing,157,16.60903058294207,62528,94,1180,0,0
left,0.55,96,62,64,64,5.982798280899632,4,64,3.667610444191916,24.17391304347826,24,absorbing,158,16.7098608748056,66376,94,1210,0,0
left,0.55,97,62,64,64,5.982794216795581,4,64,3.649060212325722,24.782608695652176,24,absorbing,159,16.81637758295983,69712,94,1236,0,0
left,0.55,98,62,64,64,5.982794428918526,4,64,3.6104956028178954,24.26086956521739,24,absorbing,160,16.920975249726325,66544,94,1212,0,0
right,0.55,98,63,64,64,5.983610794910722,4,64,3.6264116950737706,25.130434782608695,24,absorbing,161,17.04993808316067,76944,94,1252,0,0
right,0.55,98,64,64,64,5.374667391488851,4,64,3.583202707601493,24.043478260869566,24,absorbing,162,17.192254374735057,67728,94,1204,0,0
left,0.55,99,64,64,64,5.94647521495529,4,64,3.6002830706125626,23.565217391304348,24,absorbing,163,17.289924666751176,65648,94,1180,0,0
right,0.55,99,65,64,64,5.94647521495529,4,64,3.600283070612562,23.565217391304348,24,absorbing,164,17.370071332901716,65648,94,1180,0,0
right,0.55,99,66,64,64,5.94647521495529,4,64,3.600283070612562,23.565217391304348,24,absorbing,165,17.451082833111286,65648,94,1180,0,0
right,0.55,99,67,64,64,5.94647521495529,4,64,3.600283070612562,23.565217391304348,24,absorbing,166,17.532586332876235,65648,94,1180,0,0
left,0.55,100,67,64,64,5.9464752149552895,4,64,3.600293609127806,23.565217391304348,24,absorbing,167,17.614024749957025,65648,94,1180,0,0
left,0.55,101,67,64,64,5.946473379364526,4,64,3.600293525693685,23.565217391304348,24,absorbing,168,17.70210887491703,65648,94,1180,0,0
left,0.55,102,67,64,64,5.946473379364527,4,64,3.556815264824121,23.391304347826086,24,absorbing,169,17.78317691711709,65264,94,1172,0,0
left,0.55,103,67,64,64,5.946473379364527,4,64,3.556815264824121,23.391304347826086,24,absorbing,170,17.862292957957834,65264,94,1172,0,0
left,0.55,104,67,64,64,5.9464733793645275,4,64,3.5568152648241207,23.391304347826086,24,absorbing,171,17.94317562505603,65264,94,1172,0,0
left,0.55,105,67,64,64,5.091524520483567,4,58,3.5341296156906568,23.304347826086957,24,absorbing,172,18.036988167092204,66576,94,1180,0,0
left,0.55,106,67,58,58,5.090400358803459,4,53,3.5340619225051966,23.08695652173913,24,absorbing,173,18.117711457889527,64752,94,1168,0,0
right,0.55,106,68,53,53,5.089238114301179,4,49,3.5556109672014062,23.695652173913043,24,absorbing,174,18.211807999759912,67984,94,1194,0,0
right,0.55,106,69,49,49,5.088181723840406,4,48,3.555494481057784,23.608695652173914,24,absorbing,175,18.304513124749064,66768,94,1186,0,0
right,0.55,106,70,48,48,5.087146714405659,4,47,3.542313640377366,23.52173913043478,24,absorbing,176,18.398223042022437,66144,94,1182,0,0
right,0.55,106,71,47,47,5.085564964387483,4,46,3.5420657434410963,23.434782608695652,24,absorbing,177,18.489216458052397,65528,94,1178,0,0
right,0.55,106,72,46,46,5.084429911613699,4,46,3.541902644497733,23.347826086956523,24,absorbing,178,18.579046708066016,64920,94,1174,0,0
right,0.55,106,73,46,46,5.083421097158113,4,46,3.516958829160626,23.608695652173914,24,absorbing,179,18.67663420783356,67520,94,1190,0,0
right,0.55,106,74,64,64,5.697841647423347,4,64,3.512926617099285,23.217391304347824,24,absorbing,180,18.78555633313954,65032,94,1180,0,0
left,0.55,107,74,64,64,5.697506986116768,4,64,3.505598879206741,22.956521739130434,24,absorbing,181,18.897056667134166,63960,94,1174,0,0
left,0.55,108,74,64,64,5.697233381634992,4,64,3.505224977909407,22.782608695652176,24,absorbing,182,18.997104041744024,60680,94,1152,0,0
left,0.55,109,74,64,64,5.697135433065556,4,64,3.4723986024038043,22.695652173913043,24,absorbing,183,19.09521595807746,60208,94,1150,0,0
left,0.55,110,74,64,64,5.697040544358703,4,64,3.4721710315794105,22.52173913043478,24,absorbing,184,19.18910204200074,58384,94,1138,0,0
left,0.55,111,74,64,64,5.696994377898875,4,64,3.4719754775412697,22.434782608695652,24,absorbing,185,19.28045866684988,57508,94,1132,0,0
left,0.55,112,74,64,64,5.697006082226947,4,64,3.4716635469316404,22.434782608695652,24,absorbing,186,19.372773624956608,56864,94,1128,0,0
left,0.55,113,74,64,64,5.697006082226947,4,64,3.4716635469316404,22.434782608695652,24,absorbing,187,19.465069917030632,56864,94,1128,0,0
right,0.55,113,75,64,64,5.697006125883441,4,64,3.509678399409676,24.52173913043478,24,absorbing,188,19.531545207835734,74656,94,1224,0,0
right,0.55,113,76,64,64,5.696850903112669,4,64,3.5572151741733786,26.782608695652176,24,absorbing,189,19.61474454216659,92896,94,1330,0,0
right,0.55,113,77,64,64,5.696673420202578,4,64,3.5499112853338537,28.0,24,absorbing,190,19.70594508294016,102184,94,1390,0,0
right,0.55,113,78,64,64,5.687741900749501,4,64,3.5625523864276136,26.869565217391305,24,absorbing,191,19.796081457752734,94880,94,1360,0,0
right,0.55,113,79,64,64,5.9504701942680125,4,64,3.597263627374847,27.217391304347824,24,absorbing,192,19.88820912502706,106400,94,1426,0,0
right,0.55,113,80,64,64,5.950393581343892,4,64,3.6281369603839586,28.695652173913043,24,absorbing,193,19.985352667048573,107668,94,1426,0,0
right,0.55,113,81,64,64,5.949716632411858,4,64,3.667665837092211,30.52173913043478,24,absorbing,194,20.08552004210651,123928,94,1518,0,0
right,0.55,113,82,64,64,5.949720548480934,4,64,3.667896057459106,31.52173913043478,24,absorbing,195,20.18361720815301,133480,94,1554,0,0
right,0.55,113,83,64,64,5.949721542127753,4,64,3.6706983146865118,31.82608695652174,24,absorbing,196,20.279181082732975,136192,94,1562,0,0
right,0.55,113,84,64,64,5.9497303265757076,4,64,3.656762073243227,31.82608695652174,24,absorbing,197,20.392647833097726,135936,94,1560,0,0
right,0.55,113,85,64,64,5.949611102354501,4,64,3.639164239190794,31.82608695652174,24,absorbing,198,20.50051849987358,135936,94,1560,0,0
right,0.55,113,86,64,64,5.949645363647032,4,64,3.693441214748639,32.869565217391305,24,absorbing,199,20.624958583153784,145432,94,1610,0,0
right,0.55,113,87,64,64,5.947050368964531,4,64,3.7608795103394073,30.782608695652176,24,absorbing,200,20.766928332857788,134788,94,1548,0,0
right,0.55,113,88,64,64,5.954467219625064,4,64,3.7129938230708133,29.0,24,absorbing,201,20.89186208276078,112144,94,1450,0,0
right,0.55,113,89,64,64,5.954439819158376,4,64,3.7124458149778845,28.391304347826086,24,absorbing,202,20.966297999955714,107268,94,1422,0,0
right,0.55,113,90,64,64,5.954408641518324,4,64,3.7551837010534763,29.565217391304348,24,absorbing,203,21.043663582764566,119932,94,1464,0,0
right,0.55,113,91,64,64,5.955751939635948,4,64,3.7552080538877246,29.434782608695652,24,absorbing,204,21.138531582895666,118560,94,1456,0,0
right,0.55,113,92,64,64,5.955761380097214,4,64,3.725537338527879,29.043478260869566,24,absorbing,205,21.238817083183676,116756,94,1444,0,0
right,0.55,113,93,64,64,5.955758457707404,4,64,3.7103698976870176,28.782608695652176,24,absorbing,206,21.341540624853224,115264,94,1434,0,0
right,0.55,113,94,64,64,5.955761000493438,4,64,3.710109120131342,28.695652173913043,24,absorbing,207,21.420533542055637,112704,94,1418,0,0
right,0.55,113,95,64,64,5.955761191460419,4,64,3.710106213193929,28.695652173913043,24,absorbing,208,21.49586887517944,112352,94,1416,0,0
right,0.55,113,96,64,64,5.955760844566456,4,64,3.696026756867874,27.304347826086957,24,absorbing,209,21.584030542057008,98016,94,1352,0,0
right,0.55,113,97,64,64,5.955760844566456,4,64,3.696026756867874,27.304347826086957,24,absorbing,210,21.651504083070904,98016,94,1352,0,0
right,0.55,113,98,64,64,5.955760844566455,4,64,3.696026756867874,27.304347826086957,24,absorbing,211,21.720243874937296,98016,94,1352,0,0
right,0.55,113,99,64,64,5.955760844566455,4,64,3.696026756867874,27.304347826086957,24,absorbing,212,21.78781812498346,98016,94,1352,0,0
right,0.55,113,100,64,64,5.955754297329618,4,64,3.7076379075309314,27.043478260869566,24,absorbing,213,21.858552542049438,96896,94,1342,0,0
right,0.55,113,101,64,64,5.9557525099694395,4,64,3.75066225793501,28.391304347826086,24,absorbing,214,21.942817667033523,110240,94,1404,0,0
right,0.55,113,102,64,64,5.955753433691607,4,64,3.750587210119846,28.347826086956523,24,absorbing,215,22.03061283286661,109888,94,1402,0,0
right,0.55,113,103,64,64,5.955754366638317,4,64,3.7074166464912297,26.956521739130434,24,absorbing,216,22.116690792143345,96224,94,1336,0,0
right,0.55,113,104,64,64,5.95201389926885,4,64,3.6640214470280275,25.565217391304348,24,absorbing,217,22.195965792052448,83936,94,1272,0,0
right,0.55,113,105,64,64,5.95201389926885,4,64,3.6640214470280283,25.565217391304348,24,absorbing,218,22.25580450007692,83936,94,1272,0,0
right,0.55,113,106,64,64,5.9520138992688505,4,64,3.6640214470280283,25.565217391304348,24,absorbing,219,22.31462037516758,83936,94,1272,0,0
right,0.55,113,107,64,64,5.952014477980251,4,64,3.6206235366847936,24.869565217391305,24,absorbing,220,22.377376458141953,77792,94,1240,0,0
right,0.55,113,108,64,64,5.951771095217272,4,64,3.5774808861281584,23.47826086956522,24,absorbing,221,22.435638249851763,68512,94,1182,0,0
right,0.55,113,109,64,64,5.951775774938051,4,64,3.577463597654626,23.47826086956522,24,absorbing,222,22.496882500126958,67552,94,1176,0,0
right,0.55,113,110,64,64,5.952273497812156,4,64,3.5650726487409843,23.26086956521739,24,absorbing,223,22.566194499842823,70112,94,1176,0,0
right,0.55,113,111,64,64,5.952263612871825,4,64,3.509908905819461,22.434782608695652,24,absorbing,224,22.62064891681075,65952,94,1134,0,0
right,0.55,113,112,64,64,5.952260958285731,4,64,3.5094882052931955,22.434782608695652,24,absorbing,225,22.686025875154883,64992,94,1128,0,0
right,0.55,113,113,64,64,5.952260958285731,4,64,3.5094882052931946,22.434782608695652,24,absorbing,226,22.739611083175987,64992,94,1128,0,0
right,0.55,113,114,64,64,5.952260958285731,4,64,3.5094882052931946,22.434782608695652,24,absorbing,227,22.790106041822582,64992,94,1128,0,0
right,0.55,113,115,64,64,5.940990586783887,4,64,3.3642774867310443,19.82608695652174,24,absorbing,228,22.853694749996066,45792,94,1008,0,0
right,0.55,113,116,64,64,5.940988044831009,4,64,3.3548471356827463,19.47826086956522,24,absorbing,229,22.89956995798275,44896,94,992,0,0
right,0.55,113,117,64,64,5.940991416505705,4,64,3.366368159967188,19.47826086956522,24,absorbing,230,22.94180137477815,45152,94,992,0,0
right,0.55,113,118,64,64,5.940991416505706,4,64,3.366368159967189,19.47826086956522,24,absorbing,231,22.985891208052635,45152,94,992,0,0
right,0.55,113,119,64,64,5.940991413838104,4,64,3.376418416033801,19.82608695652174,24,absorbing,232,23.028189042117447,45664,94,1008,0,0
right,0.55,113,120,64,64,5.940991754579835,4,64,3.379585225960864,20.0,24,absorbing,233,23.071944958064705,46560,94,1016,0,0
right,0.55,113,121,64,64,5.9409917545798345,4,64,3.379585225960849,20.0,24,absorbing,234,23.113215582910925,46560,94,1016,0,0
right,0.55,113,122,64,64,5.940991754579835,4,64,3.379585225960849,20.0,24,absorbing,235,23.153299666941166,46560,94,1016,0,0
right,0.55,113,123,64,64,5.940971147902866,4,64,3.310882093581742,19.391304347826086,24,absorbing,236,23.195399582851678,44768,94,988,0,0
right,0.55,113,124,64,64,5.9409711474076,4,64,3.3286982719355693,19.73913043478261,24,absorbing,237,23.23715216713026,45600,94,1004,0,0
right,0.55,113,125,64,64,5.940971147407599,4,64,3.3286982719355698,19.73913043478261,24,absorbing,238,23.277406292036176,45600,94,1004,0,0
right,0.55,113,126,64,64,5.940969906782353,4,64,3.2459215563191255,19.08695652173913,24,absorbing,239,23.319656416773796,43080,94,974,0,0
right,0.55,113,127,64,64,5.940965204254828,4,64,3.2063443487388805,19.0,24,absorbing,240,23.361490292008966,42880,94,970,0,0
right,0.55,113,128,64,64,5.940965189517707,4,64,3.206975351256239,19.130434782608695,24,absorbing,241,23.401644417084754,43360,94,976,0,0
right,0.55,113,129,64,64,5.940965192513753,4,64,3.14569450944722,18.608695652173914,24,absorbing,242,23.442570792045444,42208,94,952,0,0
right,0.55,113,130,64,64,5.940964940239878,4,64,3.123640976143385,18.434782608695652,24,absorbing,243,23.48498637508601,41952,94,944,0,0
right,0.55,113,131,64,64,5.940964940239877,4,64,3.123640976143385,18.434782608695652,24,absorbing,244,23.526517500169575,41952,94,944,0,0
right,0.55,113,132,64,64,5.940965478160587,4,64,3.107104299369948,18.347826086956523,24,absorbing,245,23.56657312484458,41664,94,940,0,0
right,0.55,113,133,64,64,5.940965478160585,4,64,3.107104299369947,18.347826086956523,24,absorbing,246,23.6056363331154,41664,94,940,0,0
,0.6,,,1,1,-0.0,4,1,0.0,1.0,24,start,0,0.0,96,94,142,,
left,0.6,1,0,1,1,-0.0,4,1,0.0,1.0,24,absorbing,1,0.4441996249370277,96,94,142,0,0
left,0.6,2,0,4,4,2.0,4,4,0.08695652173913043,1.1304347826086956,24,absorbing,2,0.47906670812517405,120,94,148,0,0
left,0.6,3,0,4,4,2.0,4,4,0.30434782608695654,1.434782608695652,24,absorbing,3,0.5141483331099153,212,94,162,0,0
left,0.6,4,0,4,4,2.0,4,4,0.4782608695652174,1.6956521739130435,24,absorbing,4,0.5504457908682525,332,94,174,0,0
right,0.6,4,1,4,4,2.0,4,4,0.9130434782608695,2.347826086956522,24,absorbing,5,0.5883948751725256,500,94,204,0,0
right,0.6,4,2,4,4,2.0,4,4,1.3043478260869565,2.9565217391304346,24,absorbing,6,0.6262557911686599,816,94,232,0,0
left,0.6,5,2,16,16,3.999999999999999,4,16,1.434782608695652,3.5217391304347827,24,absorbing,7,0.6645647077821195,1208,94,258,0,0
right,0.6,5,3,16,16,4.0,4,16,1.9565217391304348,4.695652173913044,24,absorbing,8,0.7025736249051988,1976,94,312,0,0
left,0.6,6,3,16,16,4.0,4,16,2.130434782608696,5.739130434782608,24,absorbing,9,0.740206082817167,3320,94,360,0,0
left,0.6,7,3,16,16,4.0,4,16,2.3043478260869565,6.782608695652174,24,absorbing,10,0.7794894580729306,5240,94,408,0,0
left,0.6,8,3,16,16,4.0,4,16,2.3304728910698027,6.869565217391305,24,absorbing,11,0.8196653327904642,5280,94,412,0,0
left,0.6,9,3,16,16,4.0,4,16,2.5043859345480635,7.521739130434782,24,absorbing,12,0.8599768751300871,6336,94,442,0,0
left,0.6,10,3,16,16,4.0,4,16,2.591342456287194,8.043478260869565,24,absorbing,13,0.9008877081796527,7296,94,466,0,0
left,0.6,11,3,16,16,4.0,4,16,2.765255459946961,9.08695652173913,24,absorbing,14,0.9409314999356866,8640,94,514,0,0
left,0.6,12,3,16,16,4.0,4,16,2.9218152677200093,10.130434782608695,24,absorbing,15,0.9822996659204364,10560,94,562,0,0
left,0.6,13,3,16,16,4.0,4,16,3.0261250251643523,10.652173913043478,24,absorbing,16,1.0263012498617172,12096,94,586,0,0
left,0.6,14,3,16,16,4.0,4,16,3.1739130434782608,10.956521739130435,24,absorbing,17,1.0746864578686655,12704,94,600,0,0
left,0.6,15,3,32,32,4.999999999999999,4,32,3.347826086956522,12.869565217391305,24,absorbing,18,1.122654624748975,18272,94,688,0,0
left,0.6,16,3,32,32,5.0,4,32,3.347826086956522,12.695652173913043,24,absorbing,19,1.1771823749877512,17312,94,680,0,0
